uid,person,class,annoId
1013141,1,7,356573
1013142,3,7,356573
1013149,2,7,356577
1013150,1,7,356577
1013151,3,7,356577
1013158,2,7,356581
1013159,1,7,356581
1013160,3,7,356581
1013173,2,7,356588
1013174,1,7,356588
1013175,3,7,356588
1013176,2,7,356589
1013177,1,7,356589
1013178,3,7,356589
1013179,2,7,356590
1013180,1,7,356590
1013181,3,7,356590
1013184,2,7,356592
1013185,1,7,356592
1013186,3,7,356592
1013189,2,7,356594
1013190,1,7,356594
1013191,3,7,356594
1013192,2,7,356595
1013193,1,7,356595
1013194,3,7,356595
1013195,2,7,356596
1013196,1,7,356596
1013197,3,7,356596
1013198,2,7,356597
1013199,1,7,356597
1013200,3,7,356597
1013203,2,7,356599
1013204,1,7,356599
1013205,3,7,356599
1013206,2,7,356600
1013207,1,7,356600
1013208,3,7,356600
1013213,2,7,356603
1013214,1,7,356603
1013215,3,7,356603
1013220,2,7,356606
1013221,1,7,356606
1013222,3,7,356606
1013232,2,7,356611
1013233,1,7,356611
1013234,3,7,356611
1013239,2,7,356614
1013240,1,7,356614
1013241,3,7,356614
1013242,2,7,356615
1013243,1,7,356615
1013244,3,7,356615
1013245,2,7,356616
1013246,1,7,356616
1013247,3,7,356616
1013256,2,7,356621
1013257,1,7,356621
1013258,3,7,356621
1013263,2,7,356624
1013264,1,7,356624
1013265,3,7,356624
1013272,2,7,356628
1013273,1,7,356628
1013274,3,7,356628
1013275,2,7,356629
1013276,1,7,356629
1013277,3,7,356629
1013280,2,7,356631
1013281,1,7,356631
1013282,3,7,356631
1013285,2,7,356633
1013286,1,7,356633
1013287,3,7,356633
1013288,2,7,356634
1013289,1,7,356634
1013290,3,7,356634
1013295,2,7,356637
1013296,1,7,356637
1013297,3,7,356637
1013317,2,7,356647
1013318,1,7,356647
1013319,3,7,356647
1013325,2,7,356650
1013326,1,7,356650
1013327,3,7,356650
1013338,2,7,356656
1013339,1,7,356656
1013340,3,7,356656
1013343,2,7,356658
1013344,1,7,356658
1013345,3,7,356658
1013350,2,7,356661
1013351,1,7,356661
1013352,3,7,356661
1013357,2,7,356664
1013358,1,7,356664
1013359,3,7,356664
1013366,2,7,356668
1013367,1,7,356668
1013368,3,7,356668
1013375,2,2,356672
1013376,1,2,356672
1013377,3,2,356672
1013378,2,7,356673
1013379,1,7,356673
1013380,3,7,356673
1013383,2,7,356675
1013384,1,7,356675
1013385,3,7,356675
1013398,2,7,356682
1013399,1,7,356682
1013400,3,7,356682
1013401,2,7,356683
1013402,1,7,356683
1013403,3,7,356683
1013410,2,7,356687
1013411,1,7,356687
1013412,3,7,356687
1013415,2,7,356689
1013416,1,7,356689
1013417,3,7,356689
1013418,2,7,356690
1013419,1,7,356690
1013420,3,7,356690
1013436,2,2,356698
1013437,1,2,356698
1013438,3,2,356698
1013460,2,7,356709
1013461,1,7,356709
1013462,3,7,356709
1013463,2,7,356710
1013464,1,7,356710
1013465,3,7,356710
1013466,2,7,356711
1013467,1,7,356711
1013468,3,7,356711
1013469,2,7,356712
1013470,1,7,356712
1013471,3,7,356712
1013472,2,7,356713
1013473,1,7,356713
1013474,3,7,356713
1013477,2,7,356715
1013478,1,7,356715
1013479,3,7,356715
1013494,2,2,356723
1013495,1,2,356723
1013496,3,2,356723
1013503,1,2,356727
1013504,2,7,356727
1013505,3,7,356727
1013506,2,7,356728
1013507,1,7,356728
1013508,3,7,356728
1013509,2,7,356729
1013510,1,7,356729
1013511,3,7,356729
1013516,2,7,356732
1013517,1,7,356732
1013518,3,7,356732
1013525,2,7,356736
1013526,1,7,356736
1013527,3,7,356736
1013528,2,7,356737
1013529,1,7,356737
1013530,3,7,356737
1013531,2,7,356738
1013532,1,7,356738
1013533,3,7,356738
1013536,2,7,356740
1013537,1,7,356740
1013538,3,7,356740
1013541,2,7,356742
1013542,1,7,356742
1013543,3,7,356742
1013544,2,7,356743
1013545,1,7,356743
1013546,3,7,356743
1013549,2,7,356745
1013550,1,7,356745
1013551,3,7,356745
1013554,2,7,356747
1013555,1,7,356747
1013556,3,7,356747
1013567,2,7,356753
1013568,1,7,356753
1013569,3,7,356753
1013574,2,7,356756
1013575,1,7,356756
1013576,3,7,356756
1013579,2,7,356758
1013580,1,7,356758
1013581,3,7,356758
1013590,2,7,356763
1013591,1,7,356763
1013592,3,7,356763
1013596,2,7,356765
1013597,1,7,356765
1013598,3,7,356765
1013599,2,7,356766
1013600,1,7,356766
1013601,3,7,356766
1013602,2,7,356767
1013603,1,7,356767
1013604,3,7,356767
1013609,2,7,356770
1013610,1,7,356770
1013611,3,7,356770
1013612,2,7,356771
1013613,1,7,356771
1013614,3,7,356771
1013615,2,7,356772
1013616,1,7,356772
1013617,3,7,356772
1013618,2,7,356773
1013619,1,7,356773
1013620,3,7,356773
1013636,2,7,356781
1013637,1,7,356781
1013638,3,7,356781
1013639,2,7,356782
1013640,1,7,356782
1013641,3,7,356782
1013646,2,7,356785
1013647,1,7,356785
1013648,3,7,356785
1013657,2,7,356789
1013658,1,7,356789
1013659,3,7,356789
1013662,2,7,356791
1013663,1,7,356791
1013664,3,7,356791
1013669,2,7,356794
1013670,1,7,356794
1013671,3,7,356794
1013674,2,7,356796
1013675,1,7,356796
1013676,3,7,356796
1013681,2,7,356799
1013682,1,7,356799
1013683,3,7,356799
1013684,2,7,356800
1013685,1,7,356800
1013686,3,7,356800
1013687,2,7,356801
1013688,1,7,356801
1013689,3,7,356801
1013692,2,7,356803
1013693,1,7,356803
1013694,3,7,356803
1013701,2,7,356807
1013702,1,7,356807
1013703,3,7,356807
1013704,2,7,356808
1013705,1,7,356808
1013706,3,7,356808
1013719,2,7,356815
1013720,1,7,356815
1013721,3,7,356815
1013728,1,2,356819
1013729,2,7,356819
1013730,3,2,356819
1013731,2,7,356820
1013732,1,7,356820
1013733,3,7,356820
1013734,2,7,356821
1013735,1,7,356821
1013736,3,7,356821
1013739,2,7,356823
1013740,1,7,356823
1013741,3,7,356823
1013762,2,7,356834
1013763,1,7,356834
1013764,3,7,356834
1013767,2,7,356836
1013768,1,7,356836
1013769,3,7,356836
1013772,2,7,356838
1013773,1,7,356838
1013774,3,7,356838
1013778,2,7,356840
1013779,1,7,356840
1013780,3,7,356840
1013781,2,7,356841
1013782,1,7,356841
1013783,3,7,356841
1013784,2,7,356842
1013785,1,7,356842
1013786,3,7,356842
1013787,2,7,356843
1013788,1,7,356843
1013789,3,7,356843
1013794,2,7,356846
1013795,1,7,356846
1013796,3,7,356846
1013799,2,7,356848
1013800,1,7,356848
1013801,3,7,356848
1013811,2,7,356853
1013812,1,7,356853
1013813,3,7,356853
1013826,2,7,356860
1013827,1,7,356860
1013828,3,7,356860
1013832,2,7,356862
1013833,1,7,356862
1013834,3,7,356862
1013847,2,7,356869
1013848,1,7,356869
1013849,3,7,356869
1013852,2,7,356871
1013853,1,7,356871
1013854,3,7,356871
1013867,2,7,356878
1013868,1,7,356878
1013869,3,7,356878
1013878,2,7,356883
1013879,1,7,356883
1013880,3,7,356883
1013881,2,7,356884
1013882,1,7,356884
1013883,3,7,356884
1013884,1,2,356885
1013885,2,7,356885
1013886,3,7,356885
1013891,2,7,356888
1013892,1,7,356888
1013893,3,7,356888
1013907,2,7,356895
1013908,1,7,356895
1013909,3,7,356895
1013918,2,7,356900
1013919,1,7,356900
1013920,3,7,356900
1013929,2,7,356905
1013930,1,7,356905
1013931,3,7,356905
1013944,2,7,356912
1013945,1,7,356912
1013946,3,7,356912
1013947,2,7,356913
1013948,1,7,356913
1013949,3,7,356913
1013958,2,7,356918
1013959,1,7,356918
1013960,3,7,356918
1013963,2,7,356920
1013964,1,7,356920
1013965,3,7,356920
1013970,2,7,356923
1013971,1,7,356923
1013972,3,7,356923
1013982,2,7,356928
1013983,1,7,356928
1013984,3,7,356928
1014022,2,7,356947
1014023,1,7,356947
1014024,3,7,356947
1014034,2,7,356952
1014035,1,7,356952
1014036,3,7,356952
1014037,2,2,356953
1014038,1,2,356953
1014039,3,2,356953
1014040,2,7,356954
1014041,1,7,356954
1014042,3,7,356954
1014043,2,7,356955
1014044,1,7,356955
1014045,3,7,356955
1014046,2,7,356956
1014047,1,7,356956
1014048,3,7,356956
1014049,2,7,356957
1014050,1,7,356957
1014051,3,7,356957
1014052,2,7,356958
1014053,1,7,356958
1014054,3,7,356958
1014063,2,7,356963
1014064,1,7,356963
1014065,3,7,356963
1014068,2,7,356965
1014069,1,7,356965
1014070,3,7,356965
1014075,2,7,356968
1014076,1,7,356968
1014077,3,7,356968
1014082,2,7,356971
1014083,1,7,356971
1014084,3,7,356971
1014089,2,2,356974
1014090,1,2,356974
1014091,3,2,356974
1014095,2,7,356976
1014096,1,7,356976
1014097,3,7,356976
1014098,2,7,356977
1014099,1,7,356977
1014100,3,7,356977
1014103,2,2,356979
1014104,1,2,356979
1014105,3,2,356979
1014106,1,2,356980
1014107,2,7,356980
1014108,3,2,356980
1014109,2,7,356981
1014110,1,7,356981
1014111,3,7,356981
1014112,2,2,356982
1014113,1,2,356982
1014114,3,2,356982
1014125,2,7,356988
1014126,1,7,356988
1014127,3,7,356988
1014128,2,7,356989
1014129,1,7,356989
1014130,3,7,356989
1014131,2,7,356990
1014132,1,7,356990
1014133,3,7,356990
1014139,2,7,356993
1014140,1,7,356993
1014141,3,7,356993
1014144,1,2,356995
1014145,2,7,356995
1014146,3,7,356995
1014159,2,7,357002
1014160,1,7,357002
1014161,3,7,357002
1014171,2,7,357007
1014172,1,7,357007
1014173,3,7,357007
1014174,2,7,357008
1014175,1,7,357008
1014176,3,7,357008
1014179,2,7,357010
1014180,1,7,357010
1014181,3,7,357010
1014190,2,7,357015
1014191,1,7,357015
1014192,3,7,357015
1014195,2,7,357017
1014196,1,7,357017
1014197,3,7,357017
1014208,2,7,357023
1014209,1,7,357023
1014210,3,7,357023
1014213,2,7,357025
1014214,1,7,357025
1014215,3,7,357025
1014218,2,7,357027
1014219,1,7,357027
1014220,3,7,357027
1014225,2,7,357030
1014226,1,7,357030
1014227,3,7,357030
1014228,2,7,357031
1014229,1,7,357031
1014230,3,7,357031
1014240,2,7,357036
1014241,1,7,357036
1014242,3,7,357036
1014246,2,7,357038
1014247,1,7,357038
1014248,3,7,357038
1014249,2,7,357039
1014250,1,7,357039
1014251,3,7,357039
1014252,2,7,357040
1014253,1,7,357040
1014254,3,7,357040
1014257,2,7,357042
1014258,1,7,357042
1014259,3,7,357042
1014260,2,7,357043
1014261,1,7,357043
1014262,3,7,357043
1014263,2,7,357044
1014264,1,7,357044
1014265,3,7,357044
1014268,2,7,357046
1014269,1,7,357046
1014270,3,7,357046
1014274,2,7,357048
1014275,1,7,357048
1014276,3,7,357048
1014289,2,7,357055
1014290,1,7,357055
1014291,3,7,357055
1014296,2,7,357058
1014297,1,7,357058
1014298,3,7,357058
1014303,2,7,357061
1014304,1,7,357061
1014305,3,7,357061
1014306,2,7,357062
1014307,1,7,357062
1014308,3,7,357062
1014322,2,7,357069
1014323,1,7,357069
1014324,3,7,357069
1014325,2,2,357070
1014326,1,2,357070
1014327,3,2,357070
1014330,2,7,357072
1014331,1,7,357072
1014332,3,7,357072
1014341,2,7,357077
1014342,1,7,357077
1014343,3,7,357077
1014346,2,7,357079
1014347,1,7,357079
1014348,3,7,357079
1014349,2,7,357080
1014350,1,7,357080
1014351,3,7,357080
1014358,2,7,357084
1014359,1,7,357084
1014360,3,7,357084
1014369,2,7,357089
1014370,1,7,357089
1014371,3,7,357089
1014376,2,7,357092
1014377,1,7,357092
1014378,3,7,357092
1014379,2,7,357093
1014380,1,7,357093
1014381,3,7,357093
1014382,2,7,357094
1014383,1,7,357094
1014384,3,7,357094
1014391,2,7,357098
1014392,1,7,357098
1014393,3,7,357098
1014404,2,7,357104
1014405,1,7,357104
1014406,3,7,357104
1014427,2,7,357115
1014428,1,7,357115
1014429,3,7,357115
1014430,2,7,357116
1014431,1,7,357116
1014432,3,7,357116
1014433,2,7,357117
1014434,1,7,357117
1014435,3,7,357117
1014438,2,7,357119
1014439,1,7,357119
1014440,3,7,357119
1014445,2,7,357122
1014446,1,7,357122
1014447,3,7,357122
1014450,2,7,357124
1014451,1,7,357124
1014452,3,7,357124
1014462,2,7,357129
1014463,1,7,357129
1014464,3,7,357129
1014467,2,7,357131
1014468,1,7,357131
1014469,3,7,357131
1014472,2,7,357133
1014473,1,7,357133
1014474,3,7,357133
1014483,2,7,357138
1014484,1,7,357138
1014485,3,7,357138
1014501,2,7,357146
1014502,1,7,357146
1014503,3,7,357146
1014510,2,7,357150
1014511,1,7,357150
1014512,3,7,357150
1014513,2,7,357151
1014514,1,7,357151
1014515,3,7,357151
1014516,2,7,357152
1014517,1,7,357152
1014518,3,7,357152
1014519,2,2,357153
1014520,1,2,357153
1014521,3,2,357153
1014528,2,7,357157
1014529,1,7,357157
1014530,3,7,357157
1014531,2,7,357158
1014532,1,7,357158
1014533,3,7,357158
1014536,2,7,357160
1014537,1,7,357160
1014538,3,7,357160
1014542,2,7,357162
1014543,1,7,357162
1014544,3,7,357162
1014549,2,7,357165
1014550,1,7,357165
1014551,3,7,357165
1014560,2,7,357170
1014561,1,7,357170
1014562,3,7,357170
1014563,2,7,357171
1014564,1,7,357171
1014565,3,7,357171
1014572,2,7,357175
1014573,1,7,357175
1014574,3,7,357175
1014579,1,2,357178
1014580,2,7,357178
1014581,3,7,357178
1014596,2,7,357185
1014597,1,7,357185
1014598,3,7,357185
1014605,2,7,357189
1014606,1,7,357189
1014607,3,7,357189
1014616,2,7,357194
1014617,1,7,357194
1014618,3,7,357194
1014619,2,7,357195
1014620,1,7,357195
1014621,3,7,357195
1014632,2,7,357200
1014633,1,7,357200
1014634,3,7,357200
1014638,2,7,357202
1014639,1,7,357202
1014640,3,7,357202
1014641,2,7,357203
1014642,1,7,357203
1014643,3,7,357203
1014646,2,7,357205
1014647,1,7,357205
1014648,3,7,357205
1014653,2,7,357208
1014654,1,7,357208
1014655,3,7,357208
1014663,2,7,357212
1014664,1,7,357212
1014665,3,7,357212
1014666,2,7,357213
1014667,1,7,357213
1014668,3,7,357213
1014671,2,7,357215
1014672,1,7,357215
1014673,3,7,357215
1014674,2,7,357216
1014675,1,7,357216
1014676,3,7,357216
1014704,2,7,357230
1014705,1,7,357230
1014706,3,7,357230
1014709,2,7,357232
1014710,1,7,357232
1014711,3,7,357232
1014726,2,7,357239
1014727,1,7,357239
1014728,3,7,357239
1014739,2,7,357245
1014740,1,7,357245
1014741,3,7,357245
1014742,2,7,357246
1014743,1,7,357246
1014744,3,7,357246
1014747,2,7,357248
1014748,1,7,357248
1014749,3,7,357248
1014750,2,7,357249
1014751,1,7,357249
1014752,3,7,357249
1014756,2,7,357251
1014757,1,7,357251
1014758,3,7,357251
1014759,1,2,357252
1014760,2,7,357252
1014761,3,7,357252
1014762,2,7,357253
1014763,1,7,357253
1014764,3,7,357253
1014765,2,7,357254
1014766,1,7,357254
1014767,3,7,357254
1014768,2,7,357255
1014769,1,7,357255
1014770,3,7,357255
1014778,2,7,357259
1014779,1,7,357259
1014780,3,7,357259
1014781,2,7,357260
1014782,1,7,357260
1014783,3,7,357260
1014784,2,7,357261
1014785,1,7,357261
1014786,3,7,357261
1014789,2,7,357263
1014790,1,7,357263
1014791,3,7,357263
1014792,2,7,357264
1014793,1,7,357264
1014794,3,7,357264
1014795,2,7,357265
1014796,1,7,357265
1014797,3,7,357265
1014800,2,7,357267
1014801,1,7,357267
1014802,3,7,357267
1014803,2,7,357268
1014804,1,7,357268
1014805,3,7,357268
1014806,2,7,357269
1014807,1,7,357269
1014808,3,7,357269
1014809,2,7,357270
1014810,1,7,357270
1014811,3,7,357270
1014820,2,7,357275
1014821,1,7,357275
1014822,3,7,357275
1014823,2,7,357276
1014824,1,7,357276
1014825,3,7,357276
1014839,2,7,357283
1014840,1,7,357283
1014841,3,7,357283
1014848,2,7,357287
1014849,1,7,357287
1014850,3,7,357287
1014854,2,7,357289
1014855,1,7,357289
1014856,3,7,357289
1014861,2,7,357292
1014862,1,7,357292
1014863,3,7,357292
1014866,2,7,357294
1014867,1,7,357294
1014868,3,7,357294
1014883,2,7,357302
1014884,1,7,357302
1014885,3,7,357302
1014894,2,7,357307
1014895,1,7,357307
1014896,3,7,357307
1014899,2,7,357309
1014900,1,7,357309
1014901,3,7,357309
1014904,2,7,357311
1014905,1,7,357311
1014906,3,7,357311
1014920,2,7,357318
1014921,1,7,357318
1014922,3,7,357318
1014928,2,7,357321
1014929,1,7,357321
1014930,3,7,357321
1014933,2,7,357323
1014934,1,7,357323
1014935,3,7,357323
1014936,2,7,357324
1014937,1,7,357324
1014938,3,7,357324
1014939,2,7,357325
1014940,1,7,357325
1014941,3,7,357325
1014942,2,7,357326
1014943,1,7,357326
1014944,3,7,357326
1014947,2,7,357328
1014948,1,7,357328
1014949,3,7,357328
1014966,2,7,357337
1014967,1,7,357337
1014968,3,7,357337
1014973,2,7,357340
1014974,1,7,357340
1014975,3,7,357340
1014976,2,7,357341
1014977,1,7,357341
1014978,3,7,357341
1014979,2,7,357342
1014980,1,7,357342
1014981,3,7,357342
1014984,2,7,357344
1014985,1,7,357344
1014986,3,7,357344
1014991,2,7,357347
1014992,1,7,357347
1014993,3,7,357347
1015000,2,7,357351
1015001,1,7,357351
1015002,3,7,357351
1015005,2,7,357353
1015006,1,7,357353
1015007,3,7,357353
1015012,2,7,357356
1015013,1,7,357356
1015014,3,7,357356
1015015,2,7,357357
1015016,1,7,357357
1015017,3,7,357357
1015020,2,7,357359
1015021,1,7,357359
1015022,3,7,357359
1015023,2,7,357360
1015024,1,7,357360
1015025,3,7,357360
1015046,2,7,357370
1015047,1,7,357370
1015048,3,7,357370
1015049,2,7,357371
1015050,1,7,357371
1015051,3,7,357371
1015062,2,7,357377
1015063,1,7,357377
1015064,3,7,357377
1015076,2,7,357383
1015077,1,7,357383
1015078,3,7,357383
1015083,2,7,357386
1015084,1,7,357386
1015085,3,7,357386
1015086,2,7,357387
1015087,1,7,357387
1015088,3,7,357387
1015089,2,7,357388
1015090,1,7,357388
1015091,3,7,357388
1015098,2,7,357392
1015099,1,7,357392
1015100,3,7,357392
1015103,2,2,357394
1015104,1,2,357394
1015105,3,2,357394
1015114,2,7,357399
1015115,1,7,357399
1015116,3,7,357399
1015127,2,7,357405
1015128,1,7,357405
1015129,3,7,357405
1015137,2,7,357409
1015138,1,7,357409
1015139,3,7,357409
1015149,2,7,357414
1015150,1,7,357414
1015151,3,7,357414
1015154,2,7,357416
1015155,1,7,357416
1015156,3,7,357416
1015159,2,7,357418
1015160,1,7,357418
1015161,3,7,357418
1015162,2,7,357419
1015163,1,7,357419
1015164,3,7,357419
1015165,2,7,357420
1015166,1,7,357420
1015167,3,7,357420
1015168,2,7,357421
1015169,1,7,357421
1015170,3,7,357421
1015193,2,7,357432
1015194,1,7,357432
1015195,3,7,357432
1015196,2,7,357433
1015197,1,7,357433
1015198,3,7,357433
1015203,2,7,357436
1015204,1,7,357436
1015205,3,7,357436
1015208,2,7,357438
1015209,1,7,357438
1015210,3,7,357438
1015211,1,2,357439
1015212,2,7,357439
1015213,3,2,357439
1015218,2,7,357442
1015219,1,7,357442
1015220,3,7,357442
1015223,2,7,357444
1015224,1,7,357444
1015225,3,7,357444
1015226,2,7,357445
1015227,1,7,357445
1015228,3,7,357445
1015247,2,7,357455
1015248,1,7,357455
1015249,3,7,357455
1015250,2,7,357456
1015251,1,7,357456
1015252,3,7,357456
1015253,2,7,357457
1015254,1,7,357457
1015255,3,7,357457
1015270,2,7,357465
1015271,1,7,357465
1015272,3,7,357465
1015277,2,7,357468
1015278,1,7,357468
1015279,3,7,357468
1015282,2,7,357470
1015283,1,7,357470
1015284,3,7,357470
1015287,2,7,357472
1015288,1,7,357472
1015289,3,7,357472
1015293,2,7,357474
1015294,1,7,357474
1015295,3,7,357474
1015296,2,7,357475
1015297,1,7,357475
1015298,3,7,357475
1015310,2,7,357481
1015311,1,7,357481
1015312,3,7,357481
1015313,2,7,357482
1015314,1,7,357482
1015315,3,7,357482
1015320,2,7,357485
1015321,1,7,357485
1015322,3,7,357485
1015327,2,7,357488
1015328,1,7,357488
1015329,3,7,357488
1015332,2,7,357490
1015333,1,7,357490
1015334,3,7,357490
1015352,2,7,357499
1015353,1,7,357499
1015354,3,7,357499
1015365,2,7,357505
1015366,1,7,357505
1015367,3,7,357505
1015368,2,7,357506
1015369,1,7,357506
1015370,3,7,357506
1015371,2,7,357507
1015372,1,7,357507
1015373,3,7,357507
1015385,2,7,357513
1015386,1,7,357513
1015387,3,7,357513
1015391,2,7,357515
1015392,1,7,357515
1015393,3,7,357515
1015396,2,7,357517
1015397,1,7,357517
1015398,3,7,357517
1015401,2,7,357519
1015402,1,7,357519
1015403,3,7,357519
1015406,2,7,357521
1015407,1,7,357521
1015408,3,7,357521
1015409,2,7,357522
1015410,1,7,357522
1015411,3,7,357522
1015416,2,7,357525
1015417,1,7,357525
1015418,3,7,357525
1015422,2,7,357527
1015423,1,7,357527
1015424,3,7,357527
1015431,2,7,357531
1015432,1,7,357531
1015433,3,7,357531
1015436,2,7,357533
1015437,1,7,357533
1015438,3,7,357533
1015453,2,7,357541
1015454,1,7,357541
1015455,3,7,357541
1015464,2,7,357546
1015465,1,7,357546
1015466,3,7,357546
1015467,2,7,357547
1015468,1,7,357547
1015469,3,7,357547
1015476,2,7,357551
1015477,1,7,357551
