uid,coordinateX,coordinateY,slide,annoId,orderIdx
272224,90605,35259,7,272224,1.0
272225,90318,35250,7,272225,1.0
272226,90279,35278,7,272226,1.0
272227,89909,35259,7,272227,1.0
272228,89989,35401,7,272228,1.0
272229,90278,35852,7,272229,1.0
272230,90524,35953,7,272230,1.0
272231,90469,35925,7,272231,1.0
272232,71999,16881,7,272232,1.0
272233,72060,16946,7,272233,1.0
272234,71200,16744,7,272234,1.0
272235,70863,16385,7,272235,1.0
272236,72021,16549,7,272236,1.0
272237,72112,16487,7,272237,1.0
272238,71794,16333,7,272238,1.0
272239,71809,16229,7,272239,1.0
272240,71788,16669,7,272240,1.0
272241,71823,16681,7,272241,1.0
272242,56557,29307,7,272242,1.0
272243,56604,29344,7,272243,1.0
272244,56556,29611,7,272244,1.0
272245,56815,29662,7,272245,1.0
272246,57291,29447,7,272246,1.0
272247,57099,29222,7,272247,1.0
272248,57370,29645,7,272248,1.0
272249,57715,29312,7,272249,1.0
272250,57016,29501,7,272250,1.0
272251,57067,29441,7,272251,1.0
272252,57211,29364,7,272252,1.0
272253,57191,29416,7,272253,1.0
272254,56726,29315,7,272254,1.0
272255,56373,29522,7,272255,1.0
272256,57004,29785,7,272256,1.0
272257,57046,29727,7,272257,1.0
272258,57708,29760,7,272258,1.0
272259,57486,29432,7,272259,1.0
272260,57221,29263,7,272260,1.0
272261,57265,29283,7,272261,1.0
272262,56940,29552,7,272262,1.0
272263,57085,29679,7,272263,1.0
272264,56968,29449,7,272264,1.0
272265,61892,22738,7,272265,1.0
272266,61650,22700,7,272266,1.0
272267,61067,22597,7,272267,1.0
272268,61161,22641,7,272268,1.0
272269,61415,22881,7,272269,1.0
272270,61628,22474,7,272270,1.0
272271,70021,15242,7,272271,1.0
272272,70292,15382,7,272272,1.0
272273,70355,15355,7,272273,1.0
272274,70570,15157,7,272274,1.0
272275,69684,15425,7,272275,1.0
272276,69533,15262,7,272276,1.0
272277,69406,15308,7,272277,1.0
272278,69649,15123,7,272278,1.0
272279,69796,15166,7,272279,1.0
272280,70082,15585,7,272280,1.0
272281,70539,15512,7,272281,1.0
272282,54856,15538,7,272282,1.0
272283,54673,15616,7,272283,1.0
272284,54619,15643,7,272284,1.0
272285,55008,15576,7,272285,1.0
272286,55140,15479,7,272286,1.0
272287,55144,15988,7,272287,1.0
272288,55190,15970,7,272288,1.0
272289,55286,15896,7,272289,1.0
272290,55306,15983,7,272290,1.0
272291,54941,16064,7,272291,1.0
272292,54770,16072,7,272292,1.0
272293,55200,15673,7,272293,1.0
272294,55374,15643,7,272294,1.0
272295,55625,16061,7,272295,1.0
272296,55849,16069,7,272296,1.0
272297,54605,16160,7,272297,1.0
272298,54640,16123,7,272298,1.0
272299,54688,16162,7,272299,1.0
272300,59944,38465,7,272300,1.0
272301,60120,38036,7,272301,1.0
272302,60073,37983,7,272302,1.0
272303,60780,38126,7,272303,1.0
272304,60085,38761,7,272304,1.0
272305,60213,38762,7,272305,1.0
272306,59653,38503,7,272306,1.0
272307,59834,38534,7,272307,1.0
272308,60125,38307,7,272308,1.0
272309,59823,38118,7,272309,1.0
272310,60417,38514,7,272310,1.0
272311,60503,38421,7,272311,1.0
272312,60820,38433,7,272312,1.0
272313,61033,38509,7,272313,1.0
272314,83721,19570,7,272314,1.0
272315,83630,19359,7,272315,1.0
272316,83935,19325,7,272316,1.0
272317,84333,19427,7,272317,1.0
272318,83461,19401,7,272318,1.0
272319,83683,19141,7,272319,1.0
272320,83767,19113,7,272320,1.0
272321,75461,19441,7,272321,1.0
272322,75480,18795,7,272322,1.0
272323,69791,16252,7,272323,1.0
272324,69736,16188,7,272324,1.0
272325,69884,15932,7,272325,1.0
272326,69993,15842,7,272326,1.0
272327,70131,15840,7,272327,1.0
272328,69532,15773,7,272328,1.0
272329,70516,16215,7,272329,1.0
272330,69784,16433,7,272330,1.0
272331,69450,16342,7,272331,1.0
272332,78508,18853,7,272332,1.0
272333,78334,18900,7,272333,1.0
272334,78194,18832,7,272334,1.0
272335,78097,18796,7,272335,1.0
272336,78571,18660,7,272336,1.0
272337,78862,18488,7,272337,1.0
272338,78726,18648,7,272338,1.0
272339,78712,18554,7,272339,1.0
272340,68620,39051,7,272340,1.0
272341,68780,38927,7,272341,1.0
272342,68587,38559,7,272342,1.0
272343,68196,38633,7,272343,1.0
272344,67949,38765,7,272344,1.0
272345,68450,39159,7,272345,1.0
272346,68852,38697,7,272346,1.0
272347,68912,38604,7,272347,1.0
272348,69249,38689,7,272348,1.0
272349,69220,38826,7,272349,1.0
272350,68739,38574,7,272350,1.0
272351,68692,38515,7,272351,1.0
272352,68326,38881,7,272352,1.0
272353,68414,39031,7,272353,1.0
272354,67890,39165,7,272354,1.0
272355,68169,39047,7,272355,1.0
272356,68127,39070,7,272356,1.0
272357,71273,15139,7,272357,1.0
272358,71441,14722,7,272358,1.0
272359,70596,14828,7,272359,1.0
272360,70738,14744,7,272360,1.0
272361,70869,14758,7,272361,1.0
272362,70034,14705,7,272362,1.0
272363,57590,28991,7,272363,1.0
272364,57169,28957,7,272364,1.0
272365,56527,29090,7,272365,1.0
272366,69176,15342,7,272366,1.0
272367,69123,15169,7,272367,1.0
272368,68914,15400,7,272368,1.0
272369,69566,15102,7,272369,1.0
272370,83596,19681,7,272370,1.0
272371,83538,19587,7,272371,1.0
272372,83223,19318,7,272372,1.0
272373,71472,16558,7,272373,1.0
272374,71209,16399,7,272374,1.0
272375,71332,16379,7,272375,1.0
272376,71662,16931,7,272376,1.0
272377,71838,16976,7,272377,1.0
272378,71817,16519,7,272378,1.0
272379,71985,16355,7,272379,1.0
272380,72118,16261,7,272380,1.0
272381,72209,16561,7,272381,1.0
272382,61363,23045,7,272382,1.0
272383,62259,22789,7,272383,1.0
272384,61183,22291,7,272384,1.0
272385,61073,22296,7,272385,1.0
272386,60228,38723,7,272386,1.0
272387,60234,38637,7,272387,1.0
272388,60249,38579,7,272388,1.0
272389,59900,38758,7,272389,1.0
272390,59503,38686,7,272390,1.0
272391,59307,38450,7,272391,1.0
272392,59460,38198,7,272392,1.0
272393,59882,38259,7,272393,1.0
272394,60455,38814,7,272394,1.0
272395,60650,38746,7,272395,1.0
272396,60401,38215,7,272396,1.0
272397,60136,38380,7,272397,1.0
272398,60025,38626,7,272398,1.0
272399,60050,38969,7,272399,1.0
272400,60036,39018,7,272400,1.0
272401,60185,39008,7,272401,1.0
272402,60458,39020,7,272402,1.0
272403,59847,38771,7,272403,1.0
272404,59563,38974,7,272404,1.0
272405,59631,38953,7,272405,1.0
272406,59890,38693,7,272406,1.0
272407,59728,38586,7,272407,1.0
272408,59709,38515,7,272408,1.0
272409,59699,38476,7,272409,1.0
272410,59371,38489,7,272410,1.0
272411,59382,38405,7,272411,1.0
272412,59280,38374,7,272412,1.0
272413,60348,39025,7,272413,1.0
272414,60182,38907,7,272414,1.0
272415,59257,38519,7,272415,1.0
272416,60638,38900,7,272416,1.0
272417,60621,38995,7,272417,1.0
272418,59799,38981,7,272418,1.0
272419,59738,38978,7,272419,1.0
272420,59774,38909,7,272420,1.0
272421,59660,38871,7,272421,1.0
272422,59263,38939,7,272422,1.0
272423,59287,38853,7,272423,1.0
272424,59495,38526,7,272424,1.0
272425,54801,15547,7,272425,1.0
272426,55204,15358,7,272426,1.0
272427,55451,15270,7,272427,1.0
272428,55230,15539,7,272428,1.0
272429,55275,15676,7,272429,1.0
272430,55467,15864,7,272430,1.0
272431,68376,38571,7,272431,1.0
272432,68800,38306,7,272432,1.0
272433,69204,38659,7,272433,1.0
272434,68588,38889,7,272434,1.0
272435,68919,38739,7,272435,1.0
272436,68903,38838,7,272436,1.0
272437,69071,39001,7,272437,1.0
272438,69076,38646,7,272438,1.0
272439,57450,29992,7,272439,1.0
272441,90562,35844,7,272441,1.0
272442,90536,35791,7,272442,1.0
272443,90144,36056,7,272443,1.0
272444,90157,36011,7,272444,1.0
272445,89594,35610,7,272445,1.0
272446,89743,35513,7,272446,1.0
272447,89780,35528,7,272447,1.0
272448,89594,35953,7,272448,1.0
272449,89692,35958,7,272449,1.0
272450,89933,35552,7,272450,1.0
272451,90078,35707,7,272451,1.0
272452,89673,35832,7,272452,1.0
272453,90938,36146,7,272453,1.0
272454,90980,36207,7,272454,1.0
272455,90991,36141,7,272455,1.0
272456,91000,36065,7,272456,1.0
272457,90505,35857,7,272457,1.0
272458,90794,35640,7,272458,1.0
272459,69659,16167,7,272459,1.0
272460,69791,16637,7,272460,1.0
272461,69931,16587,7,272461,1.0
272462,69999,16530,7,272462,1.0
272463,69066,16747,7,272463,1.0
272464,69133,16662,7,272464,1.0
272465,69134,16076,7,272465,1.0
272466,68824,16022,7,272466,1.0
272467,68942,16683,7,272467,1.0
272468,69927,16725,7,272468,1.0
272469,61177,38459,7,272469,1.0
272470,61207,38559,7,272470,1.0
272471,61563,38664,7,272471,1.0
272472,61075,38069,7,272472,1.0
272473,61155,38023,7,272473,1.0
272474,61211,38677,7,272474,1.0
272475,60979,38197,7,272475,1.0
272476,60638,38150,7,272476,1.0
272477,78338,18633,7,272477,1.0
272478,79337,19010,7,272478,1.0
272479,79129,19084,7,272479,1.0
272480,78455,19063,7,272480,1.0
272481,78808,18931,7,272481,1.0
272482,78966,18651,7,272482,1.0
272483,79110,18497,7,272483,1.0
272484,78953,18510,7,272484,1.0
272485,78642,18519,7,272485,1.0
272486,79294,18700,7,272486,1.0
272487,79311,18652,7,272487,1.0
272488,79324,18608,7,272488,1.0
272489,79337,18550,7,272489,1.0
272490,67927,39143,7,272490,1.0
272491,67730,39504,7,272491,1.0
272492,67802,39380,7,272492,1.0
272493,68081,39523,7,272493,1.0
272494,68400,39347,7,272494,1.0
272495,69116,39474,7,272495,1.0
272496,69108,39058,7,272496,1.0
272497,68947,38875,7,272497,1.0
272498,68977,38838,7,272498,1.0
272499,68935,38819,7,272499,1.0
272500,68443,38905,7,272500,1.0
272501,68007,38845,7,272501,1.0
272502,68548,38993,7,272502,1.0
272503,68670,39155,7,272503,1.0
272504,68358,39192,7,272504,1.0
272505,68295,39169,7,272505,1.0
272506,68329,39113,7,272506,1.0
272509,54318,16321,7,272509,1.0
272510,54218,16190,7,272510,1.0
272511,54305,16043,7,272511,1.0
272512,55106,16251,7,272512,1.0
272513,54852,15902,7,272513,1.0
272514,54774,16456,7,272514,1.0
272515,54650,16242,7,272515,1.0
272516,53854,16047,7,272516,1.0
272517,53921,15875,7,272517,1.0
272518,53906,15842,7,272518,1.0
272519,53991,15754,7,272519,1.0
272520,54844,16462,7,272520,1.0
272521,91019,35143,7,272521,1.0
272522,90754,35134,7,272522,1.0
272523,90070,35128,7,272523,1.0
272524,90172,34861,7,272524,1.0
272525,90208,35093,7,272525,1.0
272526,89894,35154,7,272526,1.0
272527,89618,35046,7,272527,1.0
272528,89669,35060,7,272528,1.0
272529,89742,35402,7,272529,1.0
272530,89555,35346,7,272530,1.0
272531,89589,35155,7,272531,1.0
272532,89857,34904,7,272532,1.0
272533,89497,35071,7,272533,1.0
272534,69794,15789,7,272534,1.0
272535,70944,15472,7,272535,1.0
272536,71032,15869,7,272536,1.0
272537,70371,16616,7,272537,1.0
272538,69891,16333,7,272538,1.0
272539,69943,15907,7,272539,1.0
272540,70729,15868,7,272540,1.0
272541,70788,15850,7,272541,1.0
272542,75031,18772,7,272542,1.0
272543,76216,19214,7,272543,1.0
272544,75089,18666,7,272544,1.0
272545,75724,18477,7,272545,1.0
272546,67781,38665,7,272546,1.0
272547,67870,38695,7,272547,1.0
272548,67443,38487,7,272548,1.0
272549,67508,38543,7,272549,1.0
272550,67563,38564,7,272550,1.0
272551,68071,38958,7,272551,1.0
272552,67385,38713,7,272552,1.0
272553,67729,38835,7,272553,1.0
272554,68435,38440,7,272554,1.0
272555,67403,38569,7,272555,1.0
272556,56380,29647,7,272556,1.0
272557,56133,29646,7,272557,1.0
272558,56160,29912,7,272558,1.0
272559,56176,30049,7,272559,1.0
272560,56740,29712,7,272560,1.0
272561,56090,29847,7,272561,1.0
272562,91930,35683,7,272562,1.0
272563,90706,35694,7,272563,1.0
272564,91856,35197,7,272564,1.0
272565,91883,35120,7,272565,1.0
272566,71780,16081,7,272566,1.0
272567,71412,15812,7,272567,1.0
272568,72351,16081,7,272568,1.0
272569,72567,16186,7,272569,1.0
272570,72548,16562,7,272570,1.0
272571,71546,16618,7,272571,1.0
272572,71516,16561,7,272572,1.0
272573,74954,19573,7,272573,1.0
272574,75005,19796,7,272574,1.0
272575,75104,19765,7,272575,1.0
272577,75132,19673,7,272577,1.0
272578,75308,19629,7,272578,1.0
272579,75057,19716,7,272579,1.0
272580,75043,19798,7,272580,1.0
272581,75311,19537,7,272581,1.0
272582,75951,19494,7,272582,1.0
272583,75622,19369,7,272583,1.0
272584,74944,19468,7,272584,1.0
272585,74817,19804,7,272585,1.0
272586,75379,19723,7,272586,1.0
272587,75820,19318,7,272587,1.0
272588,75778,19321,7,272588,1.0
272589,75718,19356,7,272589,1.0
272590,75833,19249,7,272590,1.0
272591,76136,19105,7,272591,1.0
272592,76011,19324,7,272592,1.0
272593,75649,19569,7,272593,1.0
272594,75317,19474,7,272594,1.0
272595,75251,19439,7,272595,1.0
272596,59830,37834,7,272596,1.0
272597,59888,37901,7,272597,1.0
272598,59453,38085,7,272598,1.0
272599,60450,37647,7,272599,1.0
272600,60546,37988,7,272600,1.0
272601,60495,37945,7,272601,1.0
272602,60832,38051,7,272602,1.0
272603,59780,38077,7,272603,1.0
272604,60501,37770,7,272604,1.0
272605,60305,37759,7,272605,1.0
272606,74664,19707,7,272606,1.0
272607,75558,19888,7,272607,1.0
272608,75426,19895,7,272608,1.0
272609,74806,19436,7,272609,1.0
272610,74557,19752,7,272610,1.0
272611,74575,19699,7,272611,1.0
272612,75606,19909,7,272612,1.0
272613,75651,19822,7,272613,1.0
272614,74345,19540,7,272614,1.0
272615,69598,39573,7,272615,1.0
272616,69537,39304,7,272616,1.0
272617,68813,39249,7,272617,1.0
272618,69404,39500,7,272618,1.0
272619,69875,39493,7,272619,1.0
272620,68771,39744,7,272620,1.0
272621,68560,39740,7,272621,1.0
272622,68624,39615,7,272622,1.0
272623,68612,39386,7,272623,1.0
272624,69811,39360,7,272624,1.0
272625,69857,39267,7,272625,1.0
272626,69137,39568,7,272626,1.0
272627,69230,39397,7,272627,1.0
272628,69477,39310,7,272628,1.0
272629,91103,36141,7,272629,1.0
272630,91112,36386,7,272630,1.0
272631,91690,35851,7,272631,1.0
272632,91222,35858,7,272632,1.0
272634,90680,36407,7,272634,1.0
272635,59132,38408,7,272635,1.0
272636,59082,38356,7,272636,1.0
272637,59267,38281,7,272637,1.0
272638,59228,38653,7,272638,1.0
272639,67287,38838,7,272639,1.0
272640,67030,39132,7,272640,1.0
272641,67124,39202,7,272641,1.0
272642,66958,38781,7,272642,1.0
272643,67049,38713,7,272643,1.0
272644,67134,38741,7,272644,1.0
272645,67105,38458,7,272645,1.0
272646,66943,38582,7,272646,1.0
272647,56420,29103,7,272647,1.0
272648,55903,28985,7,272648,1.0
272649,55993,28803,7,272649,1.0
272650,56577,28713,7,272650,1.0
272651,56101,29385,7,272651,1.0
272652,56187,29310,7,272652,1.0
272653,55951,29195,7,272653,1.0
272654,78162,19155,7,272654,1.0
272655,55733,29875,7,272655,1.0
272656,55578,29660,7,272656,1.0
272657,55388,29592,7,272657,1.0
272658,55635,29639,7,272658,1.0
272659,55670,29636,7,272659,1.0
272660,56016,30157,7,272660,1.0
272661,56092,30125,7,272661,1.0
272662,56403,30042,7,272662,1.0
272663,56919,30243,7,272663,1.0
272664,56073,30329,7,272664,1.0
272666,55798,30174,7,272666,1.0
272667,55794,29999,7,272667,1.0
272668,61074,37737,7,272668,1.0
272669,60669,37790,7,272669,1.0
272670,60704,37613,7,272670,1.0
272671,61606,38354,7,272671,1.0
272672,61506,38237,7,272672,1.0
272673,61775,37930,7,272673,1.0
272674,61598,37687,7,272674,1.0
272675,60826,38967,7,272675,1.0
272676,60910,38959,7,272676,1.0
272677,61224,39007,7,272677,1.0
272678,61216,38929,7,272678,1.0
272680,61382,38361,7,272680,1.0
272681,60810,39162,7,272681,1.0
272682,60880,39122,7,272682,1.0
272683,55303,15804,7,272683,1.0
272684,56013,15700,7,272684,1.0
272685,55923,15320,7,272685,1.0
272686,55387,15443,7,272686,1.0
272687,54555,15157,7,272687,1.0
272688,55577,15734,7,272688,1.0
272689,55677,15709,7,272689,1.0
272690,55759,15599,7,272690,1.0
272691,55785,15523,7,272691,1.0
272692,55008,15213,7,272692,1.0
272693,70011,16965,7,272693,1.0
272694,69684,38817,7,272694,1.0
272695,60559,22559,7,272695,1.0
272696,60410,22300,7,272696,1.0
272697,89486,35487,7,272697,1.0
272698,89458,35546,7,272698,1.0
272699,89467,35701,7,272699,1.0
272700,89206,35684,7,272700,1.0
272701,89169,35732,7,272701,1.0
272702,72823,16889,7,272702,1.0
272703,72785,16391,7,272703,1.0
272704,55149,16310,7,272704,1.0
272705,55234,16606,7,272705,1.0
272706,55274,16468,7,272706,1.0
272707,55783,16395,7,272707,1.0
272708,62820,23192,7,272708,1.0
272709,62912,22885,7,272709,1.0
272710,62616,22574,7,272710,1.0
272711,62709,22576,7,272711,1.0
272712,62758,22647,7,272712,1.0
272713,62799,22678,7,272713,1.0
272714,62877,22741,7,272714,1.0
272715,62974,22778,7,272715,1.0
272716,62974,22815,7,272716,1.0
272717,53640,15511,7,272717,1.0
272718,53457,16160,7,272718,1.0
272719,53516,16151,7,272719,1.0
272720,53862,15849,7,272720,1.0
272721,71560,15109,7,272721,1.0
272722,71489,14825,7,272722,1.0
272723,59352,38901,7,272723,1.0
272724,59751,38645,7,272724,1.0
272725,59554,39297,7,272725,1.0
272726,59276,39269,7,272726,1.0
272727,59061,39294,7,272727,1.0
272728,58952,39006,7,272728,1.0
272729,59072,39026,7,272729,1.0
272730,59230,38881,7,272730,1.0
272731,59017,39348,7,272731,1.0
272732,59699,39242,7,272732,1.0
272733,59963,39298,7,272733,1.0
272734,59818,39248,7,272734,1.0
272735,59678,38810,7,272735,1.0
272736,76217,19275,7,272736,1.0
272737,76378,19378,7,272737,1.0
272738,89423,35054,7,272738,1.0
272739,90062,34772,7,272739,1.0
272740,68827,15622,7,272740,1.0
272741,69032,15093,7,272741,1.0
272742,68522,14994,7,272742,1.0
272743,61199,23243,7,272743,1.0
272744,61747,23387,7,272744,1.0
272745,61139,22944,7,272745,1.0
272746,60736,22946,7,272746,1.0
272747,60720,22826,7,272747,1.0
272748,60891,22948,7,272748,1.0
272749,69492,16041,7,272749,1.0
272750,69431,16162,7,272750,1.0
272751,70034,14457,7,272751,1.0
272752,69630,14886,7,272752,1.0
272753,69706,14824,7,272753,1.0
272754,69563,14508,7,272754,1.0
272755,92562,35919,7,272755,1.0
272756,54439,16525,7,272756,1.0
272757,54608,16685,7,272757,1.0
272758,54613,16620,7,272758,1.0
272759,83685,19809,7,272759,1.0
272760,82878,19594,7,272760,1.0
272761,69142,16990,7,272761,1.0
272762,69458,17045,7,272762,1.0
272763,69546,16956,7,272763,1.0
272764,69390,17012,7,272764,1.0
272765,91586,35086,7,272765,1.0
272766,74618,18492,7,272766,1.0
272767,68198,39341,7,272767,1.0
272768,68205,39210,7,272768,1.0
272769,68230,39538,7,272769,1.0
272770,67651,39870,7,272770,1.0
272771,67587,39879,7,272771,1.0
272772,67449,39704,7,272772,1.0
272773,67455,39658,7,272773,1.0
272774,67545,39595,7,272774,1.0
272775,67624,39579,7,272775,1.0
272776,67382,39937,7,272776,1.0
272777,61432,38822,7,272777,1.0
272778,61506,38784,7,272778,1.0
272779,61847,38610,7,272779,1.0
272780,61949,38808,7,272780,1.0
272781,61955,38938,7,272781,1.0
272782,61647,38485,7,272782,1.0
272783,61431,38553,7,272783,1.0
272784,61537,38398,7,272784,1.0
272785,61724,38298,7,272785,1.0
272786,61282,38389,7,272786,1.0
272787,61721,38443,7,272787,1.0
272788,62019,38979,7,272788,1.0
272789,61000,38880,7,272789,1.0
272790,68232,38129,7,272790,1.0
272791,68232,37964,7,272791,1.0
272792,56978,30067,7,272792,1.0
272793,56792,30171,7,272793,1.0
272794,56826,30146,7,272794,1.0
272795,56881,30056,7,272795,1.0
272796,56953,29834,7,272796,1.0
272797,57527,30261,7,272797,1.0
272798,57800,30346,7,272798,1.0
272799,57285,29829,7,272799,1.0
272800,90021,36365,7,272800,1.0
272801,89994,36320,7,272801,1.0
272802,89809,36333,7,272802,1.0
272803,72312,16093,7,272803,1.0
272804,72614,15654,7,272804,1.0
272805,73085,15575,7,272805,1.0
272806,68878,15878,7,272806,1.0
272807,68378,16189,7,272807,1.0
272808,68121,16337,7,272808,1.0
272809,68366,15664,7,272809,1.0
272810,68191,15770,7,272810,1.0
272811,77739,18242,7,272811,1.0
272812,77668,18369,7,272812,1.0
272813,57127,29082,7,272813,1.0
272814,57556,28765,7,272814,1.0
272815,57022,28913,7,272815,1.0
272816,66629,65343,7,272816,1.0
272817,66826,65363,7,272817,1.0
272818,66865,65310,7,272818,1.0
272819,66689,65251,7,272819,1.0
